x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-3.149415,22.28542,,,,,,,,48.6,,,,35.51846,9.203791,9.751104,-0.3296993,0.1526524,0.429195,2.730725
-3.336212,22.28646,,,,,,,,48.8,,,,56.50986,-17.30912,13.59523,-0.4821387,0.2816559,0.4473045,2.714647
-3.513459,22.29379,,,,,,,,49,,,,2.083434,4.110365,9.294291,-0.141041,-0.02439456,0.4017112,2.714915
-3.695497,22.2994,,,,,,,,49.2,,,,18.17678,-17.53561,5.559336,-0.01139833,-0.1260208,-0.3188336,2.724339
-3.875432,22.30706,,,,,,,,49.4,,,,-13.06133,-4.942111,9.926839,0.1010936,0.1341168,-0.3451457,2.73383
-4.056414,22.30363,,,,,,,,49.6,,,,17.30242,-23.64657,14.01518,-0.1507349,-0.1665008,-0.1316667,2.747986
-4.228888,22.31384,,,,,,,,49.8,,,,-45.23317,1.983357,17.41207,-0.03632552,0.1460478,-0.366451,2.759133
-4.406659,22.31974,,,,,,,,50,,,,14.42554,32.78572,-0.7326257,0.2322277,-0.1868474,-0.04442153,2.765811
-4.590543,22.32982,,,,,,,,50.2,,,,-69.93032,22.90389,14.49785,0.09448896,-0.2965696,-0.4355866,2.77538
-4.782924,22.34106,,,,,,,,50.4,,,,-69.45292,17.10753,-1.332134,-0.006498113,-0.07637946,0.08223841,2.788331
-4.997178,22.34857,,,,,,,,50.6,,,,-22.18324,-2.274971,10.46889,0.3126551,-0.09033442,-0.423123,2.800729
-5.200461,22.36022,,,,,,,,50.8,,,,-38.14155,-13.59332,1.311065,-0.01949434,0.1368865,0.1431715,2.817631
-5.394468,22.36296,,,,,,,,51,,,,36.21661,5.819347,2.303701,0.165329,-0.08649947,0.2433064,2.826341
-5.583633,22.35214,,,,,,,,51.2,,,,15.93389,10.30608,-0.8461109,0.1604288,-0.2799515,-0.3946805,2.831696
-5.765495,22.3499,,,,,,,,51.4,,,,2.591484,29.03975,11.86518,0.4377172,-0.1343298,-0.6789995,2.828808
-5.950135,22.35474,,,,,,,,51.6,,,,-49.76636,-0.5233725,16.29302,0.4201403,-0.2632268,-0.6679208,2.825315
-6.145668,22.36742,,,,,,,,51.8,,,,3.347573,-38.37331,5.906496,-0.08490158,0.0479369,0.07691209,2.818128
-6.352294,22.39056,,,,,,,,52,,,,-31.36644,-14.76025,12.18936,0.02929477,0.1564873,-0.2128398,2.809957
-6.566289,22.42775,,,,,,,,52.2,,,,27.21872,30.25026,6.1689,0.2844256,0.1564873,-0.08213188,2.799038
-6.774574,22.47264,,,,,,,,52.4,,,,59.09608,1.865083,2.636016,-0.4172641,0.5044027,0.4910869,2.783941
-6.985249,22.52785,,,,,,,,52.6,,,,-18.36257,-1.311065,-2.161006,0.0608266,0.181095,-0.4425108,2.766752
-7.20053,22.58313,,,,,,,,52.8,,,,44.67054,17.28135,9.314403,0.2610963,-0.05773733,-0.09821738,2.756649
-7.415128,22.63496,,,,,,,,53,,,,-47.73895,-52.69159,7.97748,0.128897,0.1261273,-0.2098571,2.751074
-7.625472,22.6832,,,,,,,,53.2,,,,43.6281,-40.24749,10.1586,-0.2159291,0.0994957,0.2997654,2.750869
-7.835127,22.73211,,,,,,,,53.4,,,,7.413406,3.122997,4.966053,0.2229598,-0.05656554,-0.2049569,2.750918
-8.045373,22.75335,,,,,,,,53.6,,,,-36.86304,17.51359,7.433996,0.09619338,-0.1316667,-0.05571333,2.747118
-8.24774,22.7611,,,,,,,,53.8,,,,51.48922,24.54823,2.635537,0.2741991,-0.2028264,0.104822,2.74469
-8.454171,22.75504,,,,,,,,54,,,,6.189969,-25.25548,10.28022,0.1717206,0.1478587,-0.380832,2.748443
-8.671448,22.73014,,,,,,,,54.2,,,,-17.91821,-20.38088,12.3967,0.2622681,-0.3636813,0.2759035,2.757523
-8.8763,22.70247,,,,,,,,54.4,,,,-8.661264,-5.729804,15.76582,-0.3617638,0.0870321,0.4491155,2.763525
-9.067933,22.68807,,,,,,,,54.6,,,,-11.31021,39.87064,5.874892,0.5399826,-0.3067962,-0.3255448,2.76547
-9.258446,22.67896,,,,,,,,54.8,,,,-72.76889,-13.63642,16.51903,0.1412541,-0.06157228,-0.1532916,2.766962
-9.447522,22.67295,,,,,,,,55,,,,6.890991,3.349009,20.66914,-0.465414,0.1332646,0.7708253,2.771971
-9.641973,22.67436,,,,,,,,55.2,,,,13.34001,-12.97226,8.773313,0.2426672,-0.2992328,-0.4770254,2.770748
-9.849024,22.68785,,,,,,,,55.4,,,,-20.99188,-21.12931,-10.67,0.06508765,0.2647182,-0.1505219,2.762049
-10.05404,22.70613,,,,,,,,55.6,,,,12.25448,9.504024,8.678502,-0.06018744,0.1607484,0.2341451,2.767737
-10.25704,22.72419,,,,,,,,55.8,,,,-46.37569,1.296221,9.066842,0.03323625,-0.09012137,-0.06178534,2.787751
-10.46484,22.72663,,,,,,,,56,,,,6.67264,-35.72532,9.901461,-0.1469,0.3377953,0.3677293,2.779835
-10.67634,22.72506,,,,,,,,56.2,,,,-3.80295,-11.91929,10.45979,-0.1740642,0.3058374,0.3675162,2.771249
-10.89549,22.72291,,,,,,,,56.4,,,,11.84412,10.92857,6.062119,0.03749731,0.0829841,0.1989914,2.768395
-11.12762,22.72776,,,,,,,,56.6,,,,3.130179,-27.09949,7.276458,0.302109,-0.217527,-0.6133792,2.766494
-11.368,22.74125,,,,,,,,56.8,,,,-49.59828,24.96051,15.01356,0.3425891,-0.1300688,-0.2262622,2.769987
-11.60466,22.76024,,,,,,,,57,,,,-19.07461,2.490449,3.525702,0.01257012,-0.07723168,-0.3089267,2.772001
-11.82513,22.78012,,,,,,,,57.2,,,,23.43445,6.430826,12.11945,0.1737446,-0.112918,0.5281581,2.774516
-12.02794,22.79642,,,,,,,,57.4,,,,-19.19144,28.71366,8.525752,0.2677009,-0.01747034,0.04303668,2.769376
-12.21907,22.80804,,,,,,,,57.6,,,,-14.25603,-2.308011,9.997229,0.1234642,0.08149273,-0.2568353,2.772541
-12.39933,22.82653,,,,,,,,57.8,,,,9.671139,-29.19538,9.275138,0.2017611,-0.1856756,-0.5397695,2.7794
-12.56699,22.84235,,,,,,,,58,,,,50.19061,20.73475,4.847301,-0.03217098,0.05805691,0.08990832,2.789447
-12.73738,22.85347,,,,,,,,58.2,,,,-43.70232,-21.1566,14.68077,0.06764429,-0.3456783,-0.1407214,2.802979
-12.9119,22.86252,,,,,,,,58.4,,,,20.52884,34.18298,0.3160346,0.3979828,-0.2625877,-0.3448261,2.814376
-13.09428,22.87956,,,,,,,,58.6,,,,8.845617,3.640144,13.66802,-0.08575379,0.2475675,0.6388391,2.827868
-13.26904,22.90677,,,,,,,,58.8,,,,-21.39554,6.382463,15.1687,-0.2846387,0.05454154,0.5956959,2.847952
-13.46173,22.94302,,,,,,,,59,,,,59.01899,20.15535,9.872252,-0.06274407,0.2092179,0.03057309,2.856179
-13.65197,22.99738,,,,,,,,59.2,,,,-63.68385,11.8853,11.9102,0.1508414,0.09523464,-0.2345712,2.861784
-13.84229,23.0571,,,,,,,,59.4,,,,2.144726,-2.5436,13.83944,0.0592287,-0.006924219,0.03110572,2.877927
-14.03852,23.10579,,,,,,,,59.6,,,,-31.0188,35.95804,-0.8116344,0.2028264,-0.2613094,-0.2684467,2.896643
-14.23074,23.14008,,,,,,,,59.8,,,,-55.28643,14.25077,4.105577,0.4377172,-0.1520132,-0.1006675,2.906777
-14.42997,23.17452,,,,,,,,60,,,,76.93385,-13.85668,9.16692,-0.3200054,0.1170726,0.6197708,2.90799
-14.83078,23.22696,,,,,,,,60.2,,,,-3.096182,-18.36736,17.96896,0.06263755,-0.1125984,0.4163053,2.908182
-15.03915,23.24016,,,,,,,,60.4,,,,-28.41151,-15.47708,8.863335,-0.2284992,0.4038418,0.008948221,2.906094
-15.25051,23.25395,,,,,,,,60.6,,,,55.00679,17.13387,10.23713,0.04048005,-0.03696468,0.380832,2.897366
-15.46292,23.25693,,,,,,,,60.8,,,,-49.45463,9.591651,18.92521,0.132945,0.06828345,-0.2429868,2.894618
-15.66493,23.25226,,,,,,,,61,,,,-30.00653,10.88356,11.61044,0.04729774,-0.03291667,-0.3643204,2.893783
-15.87414,23.24776,,,,,,,,61.2,,,,-41.40341,14.16458,5.733634,0.4097007,-0.2449043,-0.4956675,2.892209
-16.08445,23.24452,,,,,,,,61.4,,,,-39.35493,25.16881,7.781156,0.3838148,-0.05177185,-0.4216317,2.892828
-16.28678,23.246,,,,,,,,61.6,,,,-46.00985,-5.95821,11.52042,0.1243164,0.02535329,0.1033306,2.890217
-16.48614,23.25901,,,,,,,,61.8,,,,15.54986,15.53693,-0.92081,0.2304167,0.002876214,-0.04378237,2.884221
-16.68697,23.27782,,,,,,,,62,,,,32.09715,-19.42081,21.49227,-0.1064199,-0.01374191,0.2843191,2.875111
-16.88893,23.30681,,,,,,,,62.2,,,,30.10709,-13.92755,7.511569,0.2886867,-0.06998787,-0.2714294,2.861848
-17.09139,23.34096,,,,,,,,62.4,,,,44.02506,-15.85345,12.48864,-0.4279167,0.4003264,0.3172357,2.852394
-17.30145,23.37021,,,,,,,,62.6,,,,-39.78205,-4.41395,10.40855,0.03057309,0.2632268,-0.1363539,2.848313
-17.51809,23.39112,,,,,,,,62.8,,,,16.91168,11.38826,9.300037,0.03270362,0.1375256,0.1449825,2.845966
-17.7347,23.40498,,,,,,,,63,,,,-4.786967,13.61343,10.11885,0.09022789,0.007669904,-0.1595766,2.84191
-17.94296,23.41863,,,,,,,,63.2,,,,-68.92188,33.36607,11.78905,0.1459412,-0.06679208,-0.3630421,2.835663
-18.14334,23.42526,,,,,,,,63.4,,,,14.35132,-9.841605,19.41506,-0.1689509,-0.09150621,0.7300257,2.83063
-18.3446,23.42413,,,,,,,,63.6,,,,-0.5616797,6.140648,6.613264,-0.1749164,0.1962217,0.1578722,2.832837
-18.54886,23.42282,,,,,,,,63.8,,,,-31.73179,7.480923,5.415684,0.467225,-0.112918,-0.1276187,2.837813
-18.74723,23.41593,,,,,,,,64,,,,-10.27496,9.053913,1.47818,0.4263188,-0.1576591,-0.6117814,2.83982
-18.94339,23.40681,,,,,,,,64.2,,,,-2.435382,-10.77917,2.661395,0.3381149,0.04846953,0.3086071,2.844531
-19.13385,23.39739,,,,,,,,64.4,,,,24.27481,2.363556,19.96668,-0.07115967,-0.15702,0.4082093,2.852216
-19.31646,23.38272,,,,,,,,64.6,,,,65.90088,20.59684,-1.545697,-0.1608549,0.0479369,-0.05848302,2.856267
-19.49917,23.37303,,,,,,,,64.8,,,,-2.404257,-26.4181,2.034114,-0.1407214,0.07755125,-0.05837649,2.857979
-19.67154,23.37499,,,,,,,,65,,,,-10.87207,5.370194,12.43213,-0.07392935,-0.2192314,0.4095942,2.865137
-19.85331,23.38033,,,,,,,,65.2,,,,39.69443,-37.82504,9.811439,-0.2100701,0.2197641,0.3700729,2.875467
-20.033,23.39623,,,,,,,,65.4,,,,3.029144,-13.21312,3.486915,-0.0737163,0.1102549,0.2045308,2.877524
-20.21763,23.41574,,,,,,,,65.6,,,,23.16917,-30.11475,10.18733,0.09289106,0.08032094,-0.4247209,2.875342
-20.41352,23.44495,,,,,,,,65.8,,,,75.24354,0.512838,9.778399,-0.16714,0.1976065,0.08916263,2.869897
-20.61252,23.47918,,,,,,,,66,,,,-66.16616,-1.249295,14.87709,-0.01054612,0.07861651,-0.04644553,2.86531
-20.81567,23.51752,,,,,,,,66.2,,,,9.923488,-7.31668,5.044583,-0.3789146,0.334493,-0.007669904,2.85532
-21.0204,23.56435,,,,,,,,66.4,,,,-17.9048,-18.94675,8.913135,0.01235707,-0.03824299,-0.1272991,2.843596
-21.21508,23.60373,,,,,,,,66.6,,,,13.54208,-3.831202,10.67335,0.3397128,-0.04719121,-0.7505853,2.834284
-21.40096,23.62589,,,,,,,,66.8,,,,-32.05597,32.17855,9.695081,0.09097359,-0.1325189,0.5504221,2.828455
-21.55192,23.67409,,,,,,,,67,,,,-11.32553,-15.12705,2.164358,0.4099137,-0.3856257,0.8391088,2.825495
-21.63551,23.76902,,,,,,,,67.2,,,,15.16631,-16.57793,10.18015,0.1293231,-0.4244013,0.4123639,2.814786
-21.66845,23.91885,,,,,,,,67.4,,,,-9.389101,-12.18361,3.27431,0.07882957,0.2181662,0.6059224,2.808496
-21.66425,24.0838,,,,,,,,67.6,,,,3.710055,37.3122,-0.02394202,0.4424043,0.3962784,0.3899933,2.803598
-21.64888,24.24782,,,,,,,,67.8,,,,2.599624,18.66041,2.022143,0.2715359,0.1649029,0.5055745,2.803589
-21.62991,24.41504,,,,,,,,68,,,,46.97472,5.14466,7.761523,-0.1636246,-0.1686314,1.177011,2.795548
-21.6181,24.60728,,,,,,,,68.2,,,,-0.215957,-31.0528,9.800904,0.01502023,0.2829342,0.4944957,2.803154
-21.64243,24.80546,,,,,,,,68.4,,,,14.88284,4.652413,4.144842,0.4236557,0.01938781,0.6179599,2.818659
-21.67615,25.00803,,,,,,,,68.6,,,,22.40494,-17.572,15.76773,0.02950783,-0.01107875,0.5086638,2.828571
-21.7191,25.22619,,,,,,,,68.8,,,,-11.67078,5.18632,17.28566,0.1980327,0.01182444,0.07904262,2.824981
-21.78624,25.44689,,,,,,,,69,,,,21.54159,28.14193,10.43585,-0.07510114,-0.06934872,-0.02183792,2.817387
-21.86812,25.67171,,,,,,,,69.2,,,,-22.81387,22.80381,6.728664,0.6903979,-0.6229666,-0.5044027,2.819099
-21.95771,25.88408,,,,,,,,69.4,,,,-36.71844,-4.982334,-0.1517924,0.6359628,-0.5400891,-0.3843474,2.823197
-22.05079,26.09948,,,,,,,,69.6,,,,-18.03839,-5.031176,19.90731,-0.4547614,0.04474111,0.139017,2.823295
-22.13883,26.32102,,,,,,,,69.8,,,,15.47803,-18.66855,1.494461,-0.4621117,0.002876214,0.1990979,2.821955
-22.21364,26.53726,,,,,,,,70,,,,28.26451,27.21681,10.46984,-0.002769687,0.2389388,-0.04111921,2.824063
-22.28428,26.74431,,,,,,,,70.2,,,,-2.140416,18.36113,-0.05650316,0.4554006,-0.2435195,-0.4726578,2.834681
-22.34027,26.95786,,,,,,,,70.4,,,,9.867942,19.65113,7.630321,0.003834952,0.1679922,0.416838,2.843259
-22.38667,27.15534,,,,,,,,70.6,,,,80.56154,-26.05849,16.75606,0.02854909,0.1865278,0.2188053,2.853408
-22.41712,27.34358,,,,,,,,70.8,,,,-88.09274,2.020706,8.136934,0.2240251,-0.08191884,-0.3457848,2.859999
-22.42994,27.52608,,,,,,,,71,,,,-4.457046,-15.79934,-1.799961,0.4740427,-0.2449043,-0.5046158,2.86071
-22.43356,27.70179,,,,,,,,71.2,,,,76.62116,-24.20299,32.58939,-0.6296778,0.2486327,0.5495699,2.864808
-22.43,27.8752,,,,,,,,71.4,,,,32.85228,57.99523,9.307698,-0.7615575,0.4657336,0.4134291,2.872506
-22.41669,28.05145,,,,,,,,71.6,,,,37.12688,-38.13868,14.18756,0.08245147,-0.141041,-0.04058658,2.883611
-22.388,28.22813,,,,,,,,71.8,,,,-22.958,55.09681,-10.44207,-0.4198207,0.4603008,0.3948935,2.892147
-22.36839,28.40109,,,,,,,,72,,,,-3.40647,-15.66526,-3.131137,0.1747034,-0.223599,-0.1465804,2.888577
-22.33319,28.58637,,,,,,,,72.2,,,,-11.74595,27.65064,0.7431602,-0.4641357,0.3614442,0.1286839,2.883286
-22.31779,28.78544,,,,,,,,72.4,,,,-36.34877,22.98577,-9.134837,0.690824,-0.3592072,-0.5949502,2.878054
-22.319,28.98439,,,,,,,,72.6,,,,-25.36705,17.43458,3.899676,0.5045092,-0.1101483,-0.3008307,2.871846
-22.33228,29.20479,,,,,,,,72.8,,,,-11.62241,9.889969,16.98159,-0.241602,0.1135572,0.5483981,2.875905
-22.33789,29.42118,,,,,,,,73,,,,47.16482,23.31186,21.2495,0.6094378,-0.1164334,-0.1832255,2.882459
-22.3441,29.62951,,,,,,,,73.2,,,,43.48014,46.83921,-6.29292,0.4019243,-0.07062703,-0.4958806,2.879736
-22.3575,29.82755,,,,,,,,73.4,,,,22.52896,-6.120537,4.699818,-0.3687946,0.2319081,0.4298342,2.871321
-22.3602,30.01933,,,,,,,,73.6,,,,-18.79592,-7.561368,21.1475,0.5078115,-0.4425108,-0.6240319,2.875839
-22.36009,30.21247,,,,,,,,73.8,,,,-78.79557,-19.42464,10.1088,0.09938917,0.1579787,-0.005645901,2.871597
-22.36018,30.41289,,,,,,,,74,,,,71.88255,-5.360139,22.82057,-0.2985936,0.1996306,0.3229882,2.861737
-22.34589,30.61532,,,,,,,,74.2,,,,-69.73256,-0.03495535,16.50371,0.3847735,-0.4908738,-0.5697034,2.852433
-22.34072,30.81647,,,,,,,,74.4,,,,-85.6631,5.224627,7.979874,-0.000852212,0.03067962,-0.1185639,2.839456
-22.33316,31.02757,,,,,,,,74.6,,,,20.57385,-1.45328,9.920614,0.3764645,-0.2996589,-0.2535329,2.8241
-22.33262,31.24206,,,,,,,,74.8,,,,38.89045,52.3339,-2.334347,0.6981743,-0.05645902,-0.4960937,2.815606
-22.33998,31.45757,,,,,,,,75,,,,35.85987,2.491885,5.474582,-0.127086,0.1800297,0.1646899,2.817743
-22.35495,31.6729,,,,,,,,75.2,,,,7.932948,10.17679,18.59576,-0.09928264,0.1152616,0.5393434,2.819309
-22.36008,31.88441,,,,,,,,75.4,,,,6.921158,-24.36579,16.57314,0.3760383,-0.06412892,-0.3204315,2.820473
-22.37302,32.09015,,,,,,,,75.6,,,,40.09378,37.78769,7.559453,-0.3761449,0.3643204,0.1796036,2.823561
-22.39961,32.29694,,,,,,,,75.8,,,,50.24759,-22.7995,3.907337,0.3919108,-0.03749731,-0.3633617,2.825857
-22.42738,32.49886,,,,,,,,76,,,,21.21694,52.51155,9.170272,0.0201335,-0.1982457,0.322349,2.830195
-22.44371,32.689,,,,,,,,76.2,,,,48.58218,-6.726749,15.21946,-0.01150486,-0.05550028,-0.02673814,2.829235
-22.46442,32.87308,,,,,,,,76.4,,,,-11.37629,-23.54075,7.12275,0.1528655,-0.1145159,-0.3256513,2.835005
-22.49227,33.05078,,,,,,,,76.6,,,,-28.34017,24.71822,0.422816,0.03185141,-0.100774,-0.2566222,2.83827
-22.50574,33.23122,,,,,,,,76.8,,,,-67.26031,0.9562442,4.740998,-0.06668556,-0.1116397,0.05294364,2.84095
-22.49376,33.41549,,,,,,,,77,,,,-51.0463,8.520964,-1.008438,0.5776929,-0.07829694,-0.4517787,2.837623
-22.49213,33.59636,,,,,,,,77.2,,,,-14.43177,-18.82417,15.66813,0.1469,-0.04708469,-0.3275688,2.831376
-22.49845,33.77798,,,,,,,,77.4,,,,33.91818,9.361329,5.356308,-0.4661597,0.3237339,0.2551308,2.829384
-22.51169,33.96515,,,,,,,,77.6,,,,7.64708,12.89086,7.01118,0.6689861,-0.2343582,-0.1863147,2.838338
-22.5178,34.14835,,,,,,,,77.8,,,,-58.02491,37.23367,-2.202187,0.1487109,-0.3095658,-0.3719904,2.850701
-22.53335,34.32324,,,,,,,,78,,,,-93.72964,-26.44061,17.5471,-0.01150486,0.07691209,0.01406149,2.850217
-22.55407,34.50998,,,,,,,,78.2,,,,-17.67112,-2.562753,4.705085,0.2532133,-0.1841842,-0.3742274,2.85113
-22.59419,34.69547,,,,,,,,78.4,,,,-1.448492,-0.8848969,4.468059,-0.2882605,0.2465022,0.4600877,2.857076
-22.63138,34.86953,,,,,,,,78.6,,,,35.22062,2.326685,16.94281,-0.404694,0.2109224,0.4937501,2.859224
-22.66115,35.03189,,,,,,,,78.8,,,,-26.36543,-8.522401,17.92635,0.2148638,-0.4002199,-0.2761165,2.86646
-22.69243,35.20208,,,,,,,,79,,,,-18.93861,-24.5784,5.087679,0.2551308,-0.04665858,-0.1348625,2.857794
-22.72594,35.38377,,,,,,,,79.2,,,,63.46837,-2.269224,14.73775,-0.4578507,0.1249555,0.5559615,2.851611
-22.7635,35.56825,,,,,,,,79.4,,,,-63.71162,-26.50381,9.640971,0.1242098,-0.09811085,-0.155209,2.843752
-22.79878,35.74656,,,,,,,,79.6,,,,-87.89785,-21.48461,14.30631,0.3139334,-0.1168595,-0.143065,2.839775
-22.82313,35.92326,,,,,,,,79.8,,,,65.85922,11.19433,19.35999,-0.5725796,0.2678075,0.2913498,2.837227
-22.83544,36.09771,,,,,,,,80,,,,-66.13072,-45.26909,5.038837,0.2588592,-0.106846,-0.1921737,2.83775
-22.84733,36.27293,,,,,,,,80.2,,,,-17.52364,-0.78865,3.121081,-0.09235843,0.07382283,-0.2653574,2.831419
-22.86209,36.46333,,,,,,,,80.4,,,,17.10992,-13.77528,7.295133,0.4363323,-0.2654639,-0.4386759,2.831822
-22.86205,36.64871,,,,,,,,80.6,,,,26.69918,-27.91065,15.08922,0.1988849,0.06551376,-0.1488174,2.833973
-22.85895,36.83553,,,,,,,,80.8,,,,6.575914,13.906,1.846887,0.4485829,-0.1275122,-0.5513809,2.835633
-22.85594,37.02016,,,,,,,,81,,,,-34.25959,-17.35509,-1.326388,0.03611246,0.05773733,0.2930543,2.828755
-22.84727,37.21066,,,,,,,,81.2,,,,39.69634,1.777934,17.46714,-0.05848302,-0.03536678,-0.04165184,2.826024
-22.84189,37.40976,,,,,,,,81.4,,,,-16.98255,-6.775591,-0.04453215,0.5570268,-0.08735169,-0.5645902,2.824607
-22.8442,37.61783,,,,,,,,81.6,,,,-47.59817,2.228044,8.58034,-0.08575379,0.2427738,0.3756122,2.823037
-22.84751,37.83561,,,,,,,,81.8,,,,-10.30464,-11.34804,19.74402,-0.09832391,-0.08202536,-0.2113485,2.814686
-22.85439,38.04655,,,,,,,,82,,,,-29.79632,-0.4242525,7.521145,-0.2704706,0.09438243,-0.06945524,2.808146
-22.86616,38.25912,,,,,,,,82.2,,,,8.139328,14.15691,6.613264,0.1105744,0.08777779,-0.04367584,2.798033
-22.87767,38.47577,,,,,,,,82.4,,,,24.49891,4.08786,19.44762,-0.2566222,-0.07904262,0.1736381,2.791721
-22.88444,38.68974,,,,,,,,82.6,,,,-8.741231,-12.11275,3.944687,0.1337972,0.03334278,-0.1182443,2.790731
-22.88853,38.89589,,,,,,,,82.8,,,,-82.97968,-17.32732,10.67239,0.140828,-0.1976065,-0.2092179,2.793491
-22.88702,39.08953,,,,,,,,83,,,,-6.057331,-2.256296,10.61206,-0.3140399,0.3847735,0.5823801,2.792052
-22.88979,39.28588,,,,,,,,83.2,,,,7.237193,31.25918,2.669535,-0.1526524,0.1947303,0.3209642,2.792121
-22.89681,39.46517,,,,,,,,83.4,,,,36.62746,-1.18082,20.82716,-0.5329518,0.06934872,0.670584,2.789227
-22.91206,39.65409,,,,,,,,83.6,,,,-1.066856,4.608359,8.3821,-0.1045024,-0.03483415,0.09470201,2.779637
-22.92163,39.8533,,,,,,,,83.8,,,,-4.667257,19.82878,-4.57101,0.6061355,-0.06732471,-0.3772101,2.783156
-22.93551,40.0515,,,,,,,,84,,,,29.38164,-12.65719,8.953835,0.3244796,-0.01012001,-0.08735169,2.788952
-22.94209,40.25133,,,,,,,,84.2,,,,-62.83535,-57.59827,9.473377,0.04516721,-0.05198491,-0.06008092,2.787355
-22.94626,40.45074,,,,,,,,84.4,,,,-34.31992,-18.78012,8.164227,0.05422196,0.2515089,0.1822667,2.787872
-22.95916,40.63249,,,,,,,,84.6,,,,-16.13022,8.760863,12.78599,0.4093811,-0.02535329,-0.03046656,2.782193
-22.97111,40.80026,,,,,,,,84.8,,,,16.61001,33.54085,11.67221,0.1262338,-0.209644,-0.1785383,2.777234
-22.98661,40.95521,,,,,,,,85,,,,44.73087,25.96368,6.131072,-0.2269013,0.3368366,0.1670335,2.787345
-23.00068,41.08441,,,,,,,,85.2,,,,20.15966,14.2795,19.32983,-0.0438889,0.2542786,0.2062352,2.84686
-22.99442,41.18848,,,,,,,,85.4,,,,-30.58305,-16.1532,6.071217,-0.08681905,0.03163835,0.1513741,2.974877
